Site Name,Report Date,Time Period Ending,Time Interval,0 - 520 cm,521  - 660 cm,661 - 1160 cm,1160+ cm,0 - 10 mph,11 - 15 mph,16 - 20 mph,21 - 25 mph,26 - 30 mph,31 - 35 mph,36 - 40 mph,41 - 45 mph,46 - 50 mph,51 - 55 mph,56 - 60 mph,61 - 70 mph,71 - 80 mph,80+ mph,Avg mph,Total Volume
9634/1,01/01/2019 00:00:00,00:14:00,0,7,1,0,1,,,,,,,,,,,,,,,65,9
9634/1,01/01/2019 00:00:00,00:29:00,1,13,1,1,0,,,,,,,,,,,,,,,59,15
9634/1,01/01/2019 00:00:00,00:44:00,2,27,1,0,0,,,,,,,,,,,,,,,62,28
9634/1,01/01/2019 00:00:00,00:59:00,3,20,1,0,0,,,,,,,,,,,,,,,61,21
9634/1,01/01/2019 00:00:00,01:14:00,4,8,0,0,0,,,,,,,,,,,,,,,64,8
9634/1,01/01/2019 00:00:00,01:29:00,5,19,1,0,0,,,,,,,,,,,,,,,48,20
9634/1,01/01/2019 00:00:00,01:44:00,6,20,0,0,0,,,,,,,,,,,,,,,59,20
9634/1,01/01/2019 00:00:00,01:59:00,7,12,0,0,0,,,,,,,,,,,,,,,65,12
9634/1,01/01/2019 00:00:00,02:14:00,8,5,0,0,0,,,,,,,,,,,,,,,64,5
9634/1,01/01/2019 00:00:00,02:29:00,9,6,1,0,0,,,,,,,,,,,,,,,51,7
9634/1,01/01/2019 00:00:00,02:44:00,10,3,0,0,0,,,,,,,,,,,,,,,61,3
9634/1,01/01/2019 00:00:00,02:59:00,11,5,0,1,0,,,,,,,,,,,,,,,62,6
9634/1,01/01/2019 00:00:00,03:14:00,12,1,0,0,0,,,,,,,,,,,,,,,73,1
9634/1,01/01/2019 00:00:00,03:29:00,13,4,0,1,0,,,,,,,,,,,,,,,57,5
9634/1,01/01/2019 00:00:00,03:44:00,14,5,0,0,0,,,,,,,,,,,,,,,58,5
9634/1,01/01/2019 00:00:00,03:59:00,15,3,1,0,0,,,,,,,,,,,,,,,64,4
9634/1,01/01/2019 00:00:00,04:14:00,16,5,0,0,1,,,,,,,,,,,,,,,65,6
9634/1,01/01/2019 00:00:00,04:29:00,17,4,0,0,0,,,,,,,,,,,,,,,61,4
9634/1,01/01/2019 00:00:00,04:44:00,18,3,4,1,0,,,,,,,,,,,,,,,58,8
9634/1,01/01/2019 00:00:00,04:59:00,19,1,1,0,0,,,,,,,,,,,,,,,54,2
9634/1,01/01/2019 00:00:00,05:14:00,20,3,1,0,0,,,,,,,,,,,,,,,64,4
9634/1,01/01/2019 00:00:00,05:29:00,21,2,0,0,1,,,,,,,,,,,,,,,65,3
9634/1,01/01/2019 00:00:00,05:44:00,22,1,2,0,0,,,,,,,,,,,,,,,59,3
9634/1,01/01/2019 00:00:00,05:59:00,23,4,0,0,0,,,,,,,,,,,,,,,44,4
9634/1,01/01/2019 00:00:00,06:14:00,24,8,0,0,0,,,,,,,,,,,,,,,45,8
9634/1,01/01/2019 00:00:00,06:29:00,25,4,0,0,0,,,,,,,,,,,,,,,63,4
9634/1,01/01/2019 00:00:00,06:44:00,26,7,0,2,0,,,,,,,,,,,,,,,60,9
9634/1,01/01/2019 00:00:00,06:59:00,27,9,0,0,1,,,,,,,,,,,,,,,62,10
9634/1,01/01/2019 00:00:00,07:14:00,28,13,0,0,1,,,,,,,,,,,,,,,61,14
9634/1,01/01/2019 00:00:00,07:29:00,29,7,0,2,0,,,,,,,,,,,,,,,62,9
9634/1,01/01/2019 00:00:00,07:44:00,30,16,2,3,1,,,,,,,,,,,,,,,55,22
9634/1,01/01/2019 00:00:00,07:59:00,31,24,1,0,1,,,,,,,,,,,,,,,58,26
9634/1,01/01/2019 00:00:00,08:14:00,32,27,0,0,1,,,,,,,,,,,,,,,63,28
9634/1,01/01/2019 00:00:00,08:29:00,33,19,2,2,0,,,,,,,,,,,,,,,63,23
9634/1,01/01/2019 00:00:00,08:44:00,34,28,0,1,1,,,,,,,,,,,,,,,64,30
9634/1,01/01/2019 00:00:00,08:59:00,35,27,1,2,1,,,,,,,,,,,,,,,64,31
9634/1,01/01/2019 00:00:00,09:14:00,36,42,0,0,0,,,,,,,,,,,,,,,62,42
9634/1,01/01/2019 00:00:00,09:29:00,37,44,2,2,0,,,,,,,,,,,,,,,59,48
9634/1,01/01/2019 00:00:00,09:44:00,38,47,3,0,0,,,,,,,,,,,,,,,61,50
9634/1,01/01/2019 00:00:00,09:59:00,39,89,5,2,1,,,,,,,,,,,,,,,62,97
9634/1,01/01/2019 00:00:00,10:14:00,40,81,2,0,0,,,,,,,,,,,,,,,62,83
9634/1,01/01/2019 00:00:00,10:29:00,41,94,3,1,2,,,,,,,,,,,,,,,60,100
9634/1,01/01/2019 00:00:00,10:44:00,42,110,7,2,2,,,,,,,,,,,,,,,60,121
9634/1,01/01/2019 00:00:00,10:59:00,43,138,2,1,0,,,,,,,,,,,,,,,60,141
9634/1,01/01/2019 00:00:00,11:14:00,44,132,9,2,0,,,,,,,,,,,,,,,61,143
9634/1,01/01/2019 00:00:00,11:29:00,45,149,3,5,1,,,,,,,,,,,,,,,60,158
9634/1,01/01/2019 00:00:00,11:44:00,46,171,4,1,0,,,,,,,,,,,,,,,60,176
9634/1,01/01/2019 00:00:00,11:59:00,47,173,7,1,1,,,,,,,,,,,,,,,60,182
9634/1,01/01/2019 00:00:00,12:14:00,48,170,4,2,0,,,,,,,,,,,,,,,62,176
9634/1,01/01/2019 00:00:00,12:29:00,49,177,6,0,0,,,,,,,,,,,,,,,61,183
9634/1,01/01/2019 00:00:00,12:44:00,50,156,3,1,0,,,,,,,,,,,,,,,60,160
9634/1,01/01/2019 00:00:00,12:59:00,51,183,3,2,0,,,,,,,,,,,,,,,62,188
9634/1,01/01/2019 00:00:00,13:14:00,52,186,8,4,1,,,,,,,,,,,,,,,63,199
9634/1,01/01/2019 00:00:00,13:29:00,53,161,6,2,0,,,,,,,,,,,,,,,60,169
9634/1,01/01/2019 00:00:00,13:44:00,54,178,7,3,0,,,,,,,,,,,,,,,60,188
9634/1,01/01/2019 00:00:00,13:59:00,55,144,2,0,0,,,,,,,,,,,,,,,60,146
9634/1,01/01/2019 00:00:00,14:14:00,56,152,3,3,0,,,,,,,,,,,,,,,62,158
9634/1,01/01/2019 00:00:00,14:29:00,57,164,7,1,1,,,,,,,,,,,,,,,62,173
9634/1,01/01/2019 00:00:00,14:44:00,58,139,4,6,0,,,,,,,,,,,,,,,64,149
9634/1,01/01/2019 00:00:00,14:59:00,59,145,4,2,0,,,,,,,,,,,,,,,60,151
9634/1,01/01/2019 00:00:00,15:14:00,60,145,6,1,0,,,,,,,,,,,,,,,61,152
9634/1,01/01/2019 00:00:00,15:29:00,61,144,2,3,0,,,,,,,,,,,,,,,62,149
