Site Name,Report Date,Time Period Ending,Time Interval,0 - 520 cm,521  - 660 cm,661 - 1160 cm,1160+ cm,0 - 10 mph,11 - 15 mph,16 - 20 mph,21 - 25 mph,26 - 30 mph,31 - 35 mph,36 - 40 mph,41 - 45 mph,46 - 50 mph,51 - 55 mph,56 - 60 mph,61 - 70 mph,71 - 80 mph,80+ mph,Avg mph,Total Volume
7636/2,01/01/2019 00:00:00,00:14:00,0,4,0,1,1,,,,,,,,,,,,,,,60,6
7636/2,01/01/2019 00:00:00,00:29:00,1,7,1,1,1,,,,,,,,,,,,,,,62,10
7636/2,01/01/2019 00:00:00,00:44:00,2,11,0,0,1,,,,,,,,,,,,,,,61,12
7636/2,01/01/2019 00:00:00,00:59:00,3,21,0,0,1,,,,,,,,,,,,,,,62,22
7636/2,01/01/2019 00:00:00,01:14:00,4,19,1,0,0,,,,,,,,,,,,,,,60,20
7636/2,01/01/2019 00:00:00,01:29:00,5,15,0,0,0,,,,,,,,,,,,,,,62,15
7636/2,01/01/2019 00:00:00,01:44:00,6,7,2,0,0,,,,,,,,,,,,,,,71,9
7636/2,01/01/2019 00:00:00,01:59:00,7,13,0,0,0,,,,,,,,,,,,,,,57,13
7636/2,01/01/2019 00:00:00,02:14:00,8,8,0,1,1,,,,,,,,,,,,,,,65,10
7636/2,01/01/2019 00:00:00,02:29:00,9,7,1,1,0,,,,,,,,,,,,,,,69,9
7636/2,01/01/2019 00:00:00,02:44:00,10,3,0,0,2,,,,,,,,,,,,,,,59,5
7636/2,01/01/2019 00:00:00,02:59:00,11,8,1,0,1,,,,,,,,,,,,,,,61,10
7636/2,01/01/2019 00:00:00,03:14:00,12,7,2,0,1,,,,,,,,,,,,,,,60,10
7636/2,01/01/2019 00:00:00,03:29:00,13,4,1,1,0,,,,,,,,,,,,,,,64,6
7636/2,01/01/2019 00:00:00,03:44:00,14,7,1,0,2,,,,,,,,,,,,,,,63,10
7636/2,01/01/2019 00:00:00,03:59:00,15,4,0,0,1,,,,,,,,,,,,,,,62,5
7636/2,01/01/2019 00:00:00,04:14:00,16,6,0,0,0,,,,,,,,,,,,,,,64,6
7636/2,01/01/2019 00:00:00,04:29:00,17,2,1,0,2,,,,,,,,,,,,,,,55,5
7636/2,01/01/2019 00:00:00,04:44:00,18,1,0,0,1,,,,,,,,,,,,,,,52,2
7636/2,01/01/2019 00:00:00,04:59:00,19,2,0,1,1,,,,,,,,,,,,,,,56,4
7636/2,01/01/2019 00:00:00,05:14:00,20,3,0,0,2,,,,,,,,,,,,,,,62,5
7636/2,01/01/2019 00:00:00,05:29:00,21,4,1,0,1,,,,,,,,,,,,,,,63,6
7636/2,01/01/2019 00:00:00,05:44:00,22,8,0,0,0,,,,,,,,,,,,,,,70,8
7636/2,01/01/2019 00:00:00,05:59:00,23,1,0,1,1,,,,,,,,,,,,,,,61,3
7636/2,01/01/2019 00:00:00,06:14:00,24,5,0,2,0,,,,,,,,,,,,,,,63,7
7636/2,01/01/2019 00:00:00,06:29:00,25,14,2,0,2,,,,,,,,,,,,,,,64,18
7636/2,01/01/2019 00:00:00,06:44:00,26,6,1,0,4,,,,,,,,,,,,,,,57,11
7636/2,01/01/2019 00:00:00,06:59:00,27,8,0,1,3,,,,,,,,,,,,,,,59,12
7636/2,01/01/2019 00:00:00,07:14:00,28,12,0,1,6,,,,,,,,,,,,,,,62,19
7636/2,01/01/2019 00:00:00,07:29:00,29,9,0,2,0,,,,,,,,,,,,,,,62,11
7636/2,01/01/2019 00:00:00,07:44:00,30,10,1,1,2,,,,,,,,,,,,,,,58,14
7636/2,01/01/2019 00:00:00,07:59:00,31,16,2,2,4,,,,,,,,,,,,,,,61,24
7636/2,01/01/2019 00:00:00,08:14:00,32,14,1,1,1,,,,,,,,,,,,,,,64,17
7636/2,01/01/2019 00:00:00,08:29:00,33,16,2,0,1,,,,,,,,,,,,,,,58,19
7636/2,01/01/2019 00:00:00,08:44:00,34,16,1,0,3,,,,,,,,,,,,,,,58,20
