Site Name,Report Date,Time Period Ending,Time Interval,0 - 520 cm,521  - 660 cm,661 - 1160 cm,1160+ cm,0 - 10 mph,11 - 15 mph,16 - 20 mph,21 - 25 mph,26 - 30 mph,31 - 35 mph,36 - 40 mph,41 - 45 mph,46 - 50 mph,51 - 55 mph,56 - 60 mph,61 - 70 mph,71 - 80 mph,80+ mph,Avg mph,Total Volume
M1/2633A,01/01/2019 00:00:00,00:14:00,0,62,13,5,6,,,,,,,,,,,,,,,68,86
M1/2633A,01/01/2019 00:00:00,00:29:00,1,73,11,1,8,,,,,,,,,,,,,,,65,93
M1/2633A,01/01/2019 00:00:00,00:44:00,2,103,19,1,9,,,,,,,,,,,,,,,67,132
M1/2633A,01/01/2019 00:00:00,00:59:00,3,117,21,3,10,,,,,,,,,,,,,,,68,151
M1/2633A,01/01/2019 00:00:00,01:14:00,4,131,26,1,4,,,,,,,,,,,,,,,68,162
M1/2633A,01/01/2019 00:00:00,01:29:00,5,152,31,3,4,,,,,,,,,,,,,,,69,190
M1/2633A,01/01/2019 00:00:00,01:44:00,6,207,41,3,2,,,,,,,,,,,,,,,69,253
M1/2633A,01/01/2019 00:00:00,01:59:00,7,197,38,4,3,,,,,,,,,,,,,,,70,242
M1/2633A,01/01/2019 00:00:00,02:14:00,8,230,41,1,5,,,,,,,,,,,,,,,69,277
M1/2633A,01/01/2019 00:00:00,02:29:00,9,255,42,7,6,,,,,,,,,,,,,,,70,310
M1/2633A,01/01/2019 00:00:00,02:44:00,10,263,49,6,8,,,,,,,,,,,,,,,70,326
M1/2633A,01/01/2019 00:00:00,02:59:00,11,256,52,1,6,,,,,,,,,,,,,,,70,315
M1/2633A,01/01/2019 00:00:00,03:14:00,12,229,42,1,7,,,,,,,,,,,,,,,68,279
M1/2633A,01/01/2019 00:00:00,03:29:00,13,183,32,1,7,,,,,,,,,,,,,,,69,223
M1/2633A,01/01/2019 00:00:00,03:44:00,14,131,21,2,13,,,,,,,,,,,,,,,69,167
M1/2633A,01/01/2019 00:00:00,03:59:00,15,125,26,4,4,,,,,,,,,,,,,,,68,159
M1/2633A,01/01/2019 00:00:00,04:14:00,16,109,26,1,8,,,,,,,,,,,,,,,69,144
M1/2633A,01/01/2019 00:00:00,04:29:00,17,98,18,3,3,,,,,,,,,,,,,,,68,122
M1/2633A,01/01/2019 00:00:00,04:44:00,18,96,15,1,8,,,,,,,,,,,,,,,67,120
M1/2633A,01/01/2019 00:00:00,04:59:00,19,70,24,4,8,,,,,,,,,,,,,,,68,106
M1/2633A,01/01/2019 00:00:00,05:14:00,20,72,13,2,9,,,,,,,,,,,,,,,67,96
M1/2633A,01/01/2019 00:00:00,05:29:00,21,93,18,8,8,,,,,,,,,,,,,,,66,127
M1/2633A,01/01/2019 00:00:00,05:44:00,22,93,14,1,9,,,,,,,,,,,,,,,67,117
M1/2633A,01/01/2019 00:00:00,05:59:00,23,73,20,3,10,,,,,,,,,,,,,,,67,106
M1/2633A,01/01/2019 00:00:00,06:14:00,24,74,20,2,6,,,,,,,,,,,,,,,67,102
M1/2633A,01/01/2019 00:00:00,06:29:00,25,102,20,0,13,,,,,,,,,,,,,,,67,135
M1/2633A,01/01/2019 00:00:00,06:44:00,26,102,17,7,11,,,,,,,,,,,,,,,67,137
M1/2633A,01/01/2019 00:00:00,06:59:00,27,115,15,4,13,,,,,,,,,,,,,,,67,147
M1/2633A,01/01/2019 00:00:00,07:14:00,28,112,18,6,17,,,,,,,,,,,,,,,67,153
M1/2633A,01/01/2019 00:00:00,07:29:00,29,100,27,4,9,,,,,,,,,,,,,,,67,140
M1/2633A,01/01/2019 00:00:00,07:44:00,30,123,17,1,8,,,,,,,,,,,,,,,68,149
M1/2633A,01/01/2019 00:00:00,07:59:00,31,126,26,3,15,,,,,,,,,,,,,,,68,170
M1/2633A,01/01/2019 00:00:00,08:14:00,32,154,25,2,10,,,,,,,,,,,,,,,70,191
M1/2633A,01/01/2019 00:00:00,08:29:00,33,140,47,3,20,,,,,,,,,,,,,,,69,210
M1/2633A,01/01/2019 00:00:00,08:44:00,34,176,33,5,24,,,,,,,,,,,,,,,68,238
M1/2633A,01/01/2019 00:00:00,08:59:00,35,212,30,6,21,,,,,,,,,,,,,,,68,269
M1/2633A,01/01/2019 00:00:00,09:14:00,36,178,43,3,22,,,,,,,,,,,,,,,69,246
M1/2633A,01/01/2019 00:00:00,09:29:00,37,227,50,4,16,,,,,,,,,,,,,,,69,297
M1/2633A,01/01/2019 00:00:00,09:44:00,38,282,31,7,16,,,,,,,,,,,,,,,70,336
M1/2633A,01/01/2019 00:00:00,09:59:00,39,285,62,8,24,,,,,,,,,,,,,,,69,379
M1/2633A,01/01/2019 00:00:00,10:14:00,40,323,53,5,21,,,,,,,,,,,,,,,70,402
M1/2633A,01/01/2019 00:00:00,10:29:00,41,414,63,6,32,,,,,,,,,,,,,,,70,515
M1/2633A,01/01/2019 00:00:00,10:44:00,42,421,67,5,28,,,,,,,,,,,,,,,70,521
M1/2633A,01/01/2019 00:00:00,10:59:00,43,477,107,9,21,,,,,,,,,,,,,,,69,614
M1/2633A,01/01/2019 00:00:00,11:14:00,44,560,88,7,28,,,,,,,,,,,,,,,69,683
M1/2633A,01/01/2019 00:00:00,11:29:00,45,614,102,9,25,,,,,,,,,,,,,,,69,750
M1/2633A,01/01/2019 00:00:00,11:44:00,46,673,106,7,41,,,,,,,,,,,,,,,69,827
M1/2633A,01/01/2019 00:00:00,11:59:00,47,718,126,11,36,,,,,,,,,,,,,,,68,891
M1/2633A,01/01/2019 00:00:00,12:14:00,48,736,122,8,36,,,,,,,,,,,,,,,69,902
M1/2633A,01/01/2019 00:00:00,12:29:00,49,769,151,7,33,,,,,,,,,,,,,,,68,960
M1/2633A,01/01/2019 00:00:00,12:44:00,50,769,131,10,37,,,,,,,,,,,,,,,67,947
M1/2633A,01/01/2019 00:00:00,12:59:00,51,761,134,10,26,,,,,,,,,,,,,,,69,931
M1/2633A,01/01/2019 00:00:00,13:14:00,52,771,128,7,20,,,,,,,,,,,,,,,55,926
M1/2633A,01/01/2019 00:00:00,13:29:00,53,826,138,14,19,,,,,,,,,,,,,,,68,997
M1/2633A,01/01/2019 00:00:00,13:44:00,54,769,116,4,33,,,,,,,,,,,,,,,68,922
M1/2633A,01/01/2019 00:00:00,13:59:00,55,752,98,3,29,,,,,,,,,,,,,,,68,882
M1/2633A,01/01/2019 00:00:00,14:14:00,56,750,129,9,30,,,,,,,,,,,,,,,68,918
M1/2633A,01/01/2019 00:00:00,14:29:00,57,845,143,12,35,,,,,,,,,,,,,,,67,1035
M1/2633A,01/01/2019 00:00:00,14:44:00,58,689,105,10,22,,,,,,,,,,,,,,,69,826
M1/2633A,01/01/2019 00:00:00,14:59:00,59,816,108,6,29,,,,,,,,,,,,,,,68,959
M1/2633A,01/01/2019 00:00:00,15:14:00,60,778,113,10,30,,,,,,,,,,,,,,,68,931
M1/2633A,01/01/2019 00:00:00,15:29:00,61,771,109,11,32,,,,,,,,,,,,,,,67,923
M1/2633A,01/01/2019 00:00:00,15:44:00,62,726,132,10,27,,,,,,,,,,,,,,,67,895
M1/2633A,01/01/2019 00:00:00,15:59:00,63,749,105,14,46,,,,,,,,,,,,,,,67,914
M1/2633A,01/01/2019 00:00:00,16:14:00,64,786,84,10,28,,,,,,,,,,,,,,,67,908
M1/2633A,01/01/2019 00:00:00,16:29:00,65,747,84,6,40,,,,,,,,,,,,,,,66,877
M1/2633A,01/01/2019 00:00:00,16:44:00,66,699,88,9,40,,,,,,,,,,,,,,,67,836
M1/2633A,01/01/2019 00:00:00,16:59:00,67,695,89,8,21,,,,,,,,,,,,,,,68,813
M1/2633A,01/01/2019 00:00:00,17:14:00,68,713,98,9,31,,,,,,,,,,,,,,,66,851
M1/2633A,01/01/2019 00:00:00,17:29:00,69,807,117,5,35,,,,,,,,,,,,,,,66,964
M1/2633A,01/01/2019 00:00:00,17:44:00,70,752,123,9,40,,,,,,,,,,,,,,,66,924
M1/2633A,01/01/2019 00:00:00,17:59:00,71,728,96,11,23,,,,,,,,,,,,,,,66,858
M1/2633A,01/01/2019 00:00:00,18:14:00,72,642,84,7,36,,,,,,,,,,,,,,,67,769
M1/2633A,01/01/2019 00:00:00,18:29:00,73,668,83,8,37,,,,,,,,,,,,,,,65,796
M1/2633A,01/01/2019 00:00:00,18:44:00,74,689,110,7,37,,,,,,,,,,,,,,,65,843
M1/2633A,01/01/2019 00:00:00,18:59:00,75,602,103,8,43,,,,,,,,,,,,,,,67,756
M1/2633A,01/01/2019 00:00:00,19:14:00,76,590,92,11,39,,,,,,,,,,,,,,,67,732
M1/2633A,01/01/2019 00:00:00,19:29:00,77,582,97,4,27,,,,,,,,,,,,,,,67,710
M1/2633A,01/01/2019 00:00:00,19:44:00,78,537,96,8,32,,,,,,,,,,,,,,,67,673
M1/2633A,01/01/2019 00:00:00,19:59:00,79,515,72,3,22,,,,,,,,,,,,,,,68,612
M1/2633A,01/01/2019 00:00:00,20:14:00,80,482,79,8,23,,,,,,,,,,,,,,,67,592
M1/2633A,01/01/2019 00:00:00,20:29:00,81,483,79,8,28,,,,,,,,,,,,,,,68,598
M1/2633A,01/01/2019 00:00:00,20:44:00,82,461,79,5,28,,,,,,,,,,,,,,,68,573
M1/2633A,01/01/2019 00:00:00,20:59:00,83,391,70,14,31,,,,,,,,,,,,,,,67,506
M1/2633A,01/01/2019 00:00:00,21:14:00,84,388,72,8,51,,,,,,,,,,,,,,,66,519
M1/2633A,01/01/2019 00:00:00,21:29:00,85,356,58,6,36,,,,,,,,,,,,,,,68,456
