Site Name,Report Date,Time Period Ending,Time Interval,0 - 520 cm,521  - 660 cm,661 - 1160 cm,1160+ cm,0 - 10 mph,11 - 15 mph,16 - 20 mph,21 - 25 mph,26 - 30 mph,31 - 35 mph,36 - 40 mph,41 - 45 mph,46 - 50 mph,51 - 55 mph,56 - 60 mph,61 - 70 mph,71 - 80 mph,80+ mph,Avg mph,Total Volume
M11/6400B,01/01/2019 00:00:00,00:14:00,0,29,12,2,3,,,,,,,,,,,,,,,71,46
M11/6400B,01/01/2019 00:00:00,00:29:00,1,30,16,2,1,,,,,,,,,,,,,,,69,49
M11/6400B,01/01/2019 00:00:00,00:44:00,2,36,19,0,6,,,,,,,,,,,,,,,73,61
M11/6400B,01/01/2019 00:00:00,00:59:00,3,58,23,4,3,,,,,,,,,,,,,,,72,88
M11/6400B,01/01/2019 00:00:00,01:14:00,4,48,29,3,4,,,,,,,,,,,,,,,71,84
M11/6400B,01/01/2019 00:00:00,01:29:00,5,56,43,2,2,,,,,,,,,,,,,,,71,103
M11/6400B,01/01/2019 00:00:00,01:44:00,6,43,24,1,6,,,,,,,,,,,,,,,70,74
M11/6400B,01/01/2019 00:00:00,01:59:00,7,30,27,2,5,,,,,,,,,,,,,,,73,64
M11/6400B,01/01/2019 00:00:00,02:14:00,8,40,27,2,8,,,,,,,,,,,,,,,71,77
M11/6400B,01/01/2019 00:00:00,02:29:00,9,35,16,1,2,,,,,,,,,,,,,,,72,54
M11/6400B,01/01/2019 00:00:00,02:44:00,10,26,30,4,3,,,,,,,,,,,,,,,73,63
M11/6400B,01/01/2019 00:00:00,02:59:00,11,25,28,0,5,,,,,,,,,,,,,,,71,58
M11/6400B,01/01/2019 00:00:00,03:14:00,12,26,15,1,3,,,,,,,,,,,,,,,69,45
M11/6400B,01/01/2019 00:00:00,03:29:00,13,29,22,0,5,,,,,,,,,,,,,,,70,56
M11/6400B,01/01/2019 00:00:00,03:44:00,14,17,18,0,4,,,,,,,,,,,,,,,68,39
M11/6400B,01/01/2019 00:00:00,03:59:00,15,22,13,1,2,,,,,,,,,,,,,,,69,38
M11/6400B,01/01/2019 00:00:00,04:14:00,16,21,16,1,13,,,,,,,,,,,,,,,67,51
M11/6400B,01/01/2019 00:00:00,04:29:00,17,24,20,3,1,,,,,,,,,,,,,,,70,48
M11/6400B,01/01/2019 00:00:00,04:44:00,18,45,17,0,6,,,,,,,,,,,,,,,68,68
M11/6400B,01/01/2019 00:00:00,04:59:00,19,48,31,1,5,,,,,,,,,,,,,,,69,85
M11/6400B,01/01/2019 00:00:00,05:14:00,20,49,32,2,7,,,,,,,,,,,,,,,68,90
M11/6400B,01/01/2019 00:00:00,05:29:00,21,61,41,0,12,,,,,,,,,,,,,,,69,114
M11/6400B,01/01/2019 00:00:00,05:44:00,22,54,37,5,10,,,,,,,,,,,,,,,70,106
M11/6400B,01/01/2019 00:00:00,05:59:00,23,56,32,6,12,,,,,,,,,,,,,,,68,106
M11/6400B,01/01/2019 00:00:00,06:14:00,24,55,37,3,11,,,,,,,,,,,,,,,69,106
M11/6400B,01/01/2019 00:00:00,06:29:00,25,54,33,1,10,,,,,,,,,,,,,,,69,98
M11/6400B,01/01/2019 00:00:00,06:44:00,26,52,46,4,10,,,,,,,,,,,,,,,69,112
M11/6400B,01/01/2019 00:00:00,06:59:00,27,44,35,2,17,,,,,,,,,,,,,,,68,98
M11/6400B,01/01/2019 00:00:00,07:14:00,28,41,40,4,13,,,,,,,,,,,,,,,68,98
M11/6400B,01/01/2019 00:00:00,07:29:00,29,65,28,1,14,,,,,,,,,,,,,,,69,108
M11/6400B,01/01/2019 00:00:00,07:44:00,30,79,31,2,11,,,,,,,,,,,,,,,70,123
M11/6400B,01/01/2019 00:00:00,07:59:00,31,78,46,8,10,,,,,,,,,,,,,,,69,142
M11/6400B,01/01/2019 00:00:00,08:14:00,32,72,65,3,10,,,,,,,,,,,,,,,70,150
M11/6400B,01/01/2019 00:00:00,08:29:00,33,107,79,6,17,,,,,,,,,,,,,,,71,209
M11/6400B,01/01/2019 00:00:00,08:44:00,34,90,62,2,8,,,,,,,,,,,,,,,73,162
M11/6400B,01/01/2019 00:00:00,08:59:00,35,114,59,2,15,,,,,,,,,,,,,,,71,190
M11/6400B,01/01/2019 00:00:00,09:14:00,36,106,65,3,10,,,,,,,,,,,,,,,73,184
M11/6400B,01/01/2019 00:00:00,09:29:00,37,109,86,6,14,,,,,,,,,,,,,,,72,215
M11/6400B,01/01/2019 00:00:00,09:44:00,38,167,91,2,15,,,,,,,,,,,,,,,72,275
M11/6400B,01/01/2019 00:00:00,09:59:00,39,179,95,4,16,,,,,,,,,,,,,,,72,294
M11/6400B,01/01/2019 00:00:00,10:14:00,40,183,117,6,14,,,,,,,,,,,,,,,72,320
M11/6400B,01/01/2019 00:00:00,10:29:00,41,241,110,4,15,,,,,,,,,,,,,,,72,370
M11/6400B,01/01/2019 00:00:00,10:44:00,42,311,128,3,15,,,,,,,,,,,,,,,73,457
M11/6400B,01/01/2019 00:00:00,10:59:00,43,325,181,4,14,,,,,,,,,,,,,,,73,524
M11/6400B,01/01/2019 00:00:00,11:14:00,44,397,155,11,12,,,,,,,,,,,,,,,72,575
M11/6400B,01/01/2019 00:00:00,11:29:00,45,422,179,8,20,,,,,,,,,,,,,,,72,629
M11/6400B,01/01/2019 00:00:00,11:44:00,46,372,213,10,24,,,,,,,,,,,,,,,72,619
M11/6400B,01/01/2019 00:00:00,11:59:00,47,464,227,2,23,,,,,,,,,,,,,,,72,716
M11/6400B,01/01/2019 00:00:00,12:14:00,48,488,198,6,21,,,,,,,,,,,,,,,72,713
M11/6400B,01/01/2019 00:00:00,12:29:00,49,498,261,13,23,,,,,,,,,,,,,,,71,795
M11/6400B,01/01/2019 00:00:00,12:44:00,50,497,263,8,14,,,,,,,,,,,,,,,73,782
M11/6400B,01/01/2019 00:00:00,12:59:00,51,531,228,10,15,,,,,,,,,,,,,,,72,784
M11/6400B,01/01/2019 00:00:00,13:14:00,52,562,234,6,20,,,,,,,,,,,,,,,73,822
M11/6400B,01/01/2019 00:00:00,13:29:00,53,567,288,9,18,,,,,,,,,,,,,,,72,882
M11/6400B,01/01/2019 00:00:00,13:44:00,54,543,251,12,25,,,,,,,,,,,,,,,72,831
M11/6400B,01/01/2019 00:00:00,13:59:00,55,595,209,12,22,,,,,,,,,,,,,,,71,838
M11/6400B,01/01/2019 00:00:00,14:14:00,56,485,241,8,18,,,,,,,,,,,,,,,72,752
M11/6400B,01/01/2019 00:00:00,14:29:00,57,561,227,7,18,,,,,,,,,,,,,,,72,813
M11/6400B,01/01/2019 00:00:00,14:44:00,58,541,235,7,17,,,,,,,,,,,,,,,71,800
M11/6400B,01/01/2019 00:00:00,14:59:00,59,528,249,10,20,,,,,,,,,,,,,,,68,807
M11/6400B,01/01/2019 00:00:00,15:14:00,60,593,206,7,21,,,,,,,,,,,,,,,70,827
M11/6400B,01/01/2019 00:00:00,15:29:00,61,542,225,7,20,,,,,,,,,,,,,,,71,794
M11/6400B,01/01/2019 00:00:00,15:44:00,62,551,271,1,17,,,,,,,,,,,,,,,70,840
M11/6400B,01/01/2019 00:00:00,15:59:00,63,565,219,8,17,,,,,,,,,,,,,,,71,809
M11/6400B,01/01/2019 00:00:00,16:14:00,64,609,218,11,12,,,,,,,,,,,,,,,71,850
M11/6400B,01/01/2019 00:00:00,16:29:00,65,532,234,8,16,,,,,,,,,,,,,,,70,790
M11/6400B,01/01/2019 00:00:00,16:44:00,66,433,227,6,22,,,,,,,,,,,,,,,70,688
M11/6400B,01/01/2019 00:00:00,16:59:00,67,424,214,9,7,,,,,,,,,,,,,,,71,654
M11/6400B,01/01/2019 00:00:00,17:14:00,68,476,180,9,18,,,,,,,,,,,,,,,68,683
M11/6400B,01/01/2019 00:00:00,17:29:00,69,501,213,16,5,,,,,,,,,,,,,,,70,735
M11/6400B,01/01/2019 00:00:00,17:44:00,70,501,219,9,18,,,,,,,,,,,,,,,69,747
M11/6400B,01/01/2019 00:00:00,17:59:00,71,460,235,11,15,,,,,,,,,,,,,,,70,721
M11/6400B,01/01/2019 00:00:00,18:14:00,72,490,190,5,20,,,,,,,,,,,,,,,70,705
M11/6400B,01/01/2019 00:00:00,18:29:00,73,437,162,3,17,,,,,,,,,,,,,,,70,619
M11/6400B,01/01/2019 00:00:00,18:44:00,74,391,128,9,17,,,,,,,,,,,,,,,71,545
M11/6400B,01/01/2019 00:00:00,18:59:00,75,356,170,9,18,,,,,,,,,,,,,,,71,553
M11/6400B,01/01/2019 00:00:00,19:14:00,76,317,137,9,12,,,,,,,,,,,,,,,72,475
M11/6400B,01/01/2019 00:00:00,19:29:00,77,335,125,5,15,,,,,,,,,,,,,,,71,480
M11/6400B,01/01/2019 00:00:00,19:44:00,78,312,125,7,10,,,,,,,,,,,,,,,72,454
M11/6400B,01/01/2019 00:00:00,19:59:00,79,309,114,4,10,,,,,,,,,,,,,,,72,437
M11/6400B,01/01/2019 00:00:00,20:14:00,80,291,123,4,14,,,,,,,,,,,,,,,72,432
M11/6400B,01/01/2019 00:00:00,20:29:00,81,340,104,4,9,,,,,,,,,,,,,,,72,457
M11/6400B,01/01/2019 00:00:00,20:44:00,82,290,120,4,13,,,,,,,,,,,,,,,73,427
M11/6400B,01/01/2019 00:00:00,20:59:00,83,234,120,2,14,,,,,,,,,,,,,,,72,370
M11/6400B,01/01/2019 00:00:00,21:14:00,84,220,112,4,9,,,,,,,,,,,,,,,73,345
M11/6400B,01/01/2019 00:00:00,21:29:00,85,219,93,11,16,,,,,,,,,,,,,,,71,339
M11/6400B,01/01/2019 00:00:00,21:44:00,86,194,85,2,16,,,,,,,,,,,,,,,73,297
M11/6400B,01/01/2019 00:00:00,21:59:00,87,177,80,7,15,,,,,,,,,,,,,,,72,279
M11/6400B,01/01/2019 00:00:00,22:14:00,88,172,97,8,19,,,,,,,,,,,,,,,72,296
M11/6400B,01/01/2019 00:00:00,22:29:00,89,136,51,4,15,,,,,,,,,,,,,,,71,206
M11/6400B,01/01/2019 00:00:00,22:44:00,90,134,61,2,15,,,,,,,,,,,,,,,72,212
M11/6400B,01/01/2019 00:00:00,22:59:00,91,105,61,3,9,,,,,,,,,,,,,,,72,178
M11/6400B,01/01/2019 00:00:00,23:14:00,92,116,60,6,16,,,,,,,,,,,,,,,71,198
M11/6400B,01/01/2019 00:00:00,23:29:00,93,109,73,3,16,,,,,,,,,,,,,,,72,201
M11/6400B,01/01/2019 00:00:00,23:44:00,94,146,75,4,13,,,,,,,,,,,,,,,70,238
M11/6400B,01/01/2019 00:00:00,23:59:00,95,116,87,3,9,,,,,,,,,,,,,,,72,215
M11/6400B,02/01/2019 00:00:00,00:14:00,0,153,66,2,13,,,,,,,,,,,,,,,71,234
M11/6400B,02/01/2019 00:00:00,00:29:00,1,152,68,4,10,,,,,,,,,,,,,,,71,234
M11/6400B,02/01/2019 00:00:00,00:44:00,2,125,70,5,12,,,,,,,,,,,,,,,71,212
M11/6400B,02/01/2019 00:00:00,00:59:00,3,68,48,2,11,,,,,,,,,,,,,,,69,129
M11/6400B,02/01/2019 00:00:00,01:14:00,4,53,27,3,17,,,,,,,,,,,,,,,69,100
M11/6400B,02/01/2019 00:00:00,01:29:00,5,38,18,4,13,,,,,,,,,,,,,,,65,73
