Site Name,Report Date,Time Period Ending,Time Interval,0 - 520 cm,521  - 660 cm,661 - 1160 cm,1160+ cm,0 - 10 mph,11 - 15 mph,16 - 20 mph,21 - 25 mph,26 - 30 mph,31 - 35 mph,36 - 40 mph,41 - 45 mph,46 - 50 mph,51 - 55 mph,56 - 60 mph,61 - 70 mph,71 - 80 mph,80+ mph,Avg mph,Total Volume
6337/1,01/01/2019 00:00:00,00:14:00,0,13,1,0,0,,,,,,,,,,,,,,,44,14
6337/1,01/01/2019 00:00:00,00:29:00,1,59,2,0,0,,,,,,,,,,,,,,,44,61
6337/1,01/01/2019 00:00:00,00:44:00,2,48,1,0,0,,,,,,,,,,,,,,,44,49
6337/1,01/01/2019 00:00:00,00:59:00,3,56,2,0,0,,,,,,,,,,,,,,,43,58
6337/1,01/01/2019 00:00:00,01:14:00,4,51,2,0,0,,,,,,,,,,,,,,,42,53
6337/1,01/01/2019 00:00:00,01:29:00,5,54,0,1,0,,,,,,,,,,,,,,,42,55
6337/1,01/01/2019 00:00:00,01:44:00,6,38,0,0,0,,,,,,,,,,,,,,,43,38
6337/1,01/01/2019 00:00:00,01:59:00,7,30,4,0,0,,,,,,,,,,,,,,,44,34
6337/1,01/01/2019 00:00:00,02:14:00,8,25,1,0,0,,,,,,,,,,,,,,,44,26
6337/1,01/01/2019 00:00:00,02:29:00,9,26,0,2,0,,,,,,,,,,,,,,,44,28
6337/1,01/01/2019 00:00:00,02:44:00,10,21,3,0,0,,,,,,,,,,,,,,,46,24
6337/1,01/01/2019 00:00:00,02:59:00,11,31,1,1,0,,,,,,,,,,,,,,,44,33
6337/1,01/01/2019 00:00:00,03:14:00,12,15,1,0,0,,,,,,,,,,,,,,,48,16
6337/1,01/01/2019 00:00:00,03:29:00,13,20,1,0,0,,,,,,,,,,,,,,,47,21
6337/1,01/01/2019 00:00:00,03:44:00,14,21,1,0,0,,,,,,,,,,,,,,,46,22
6337/1,01/01/2019 00:00:00,03:59:00,15,17,4,0,0,,,,,,,,,,,,,,,47,21
6337/1,01/01/2019 00:00:00,04:14:00,16,20,2,2,0,,,,,,,,,,,,,,,44,24
6337/1,01/01/2019 00:00:00,04:29:00,17,18,0,1,0,,,,,,,,,,,,,,,45,19
6337/1,01/01/2019 00:00:00,04:44:00,18,16,1,0,0,,,,,,,,,,,,,,,47,17
6337/1,01/01/2019 00:00:00,04:59:00,19,12,2,0,0,,,,,,,,,,,,,,,45,14
6337/1,01/01/2019 00:00:00,05:14:00,20,14,0,1,0,,,,,,,,,,,,,,,42,15
6337/1,01/01/2019 00:00:00,05:29:00,21,13,0,0,1,,,,,,,,,,,,,,,42,14
6337/1,01/01/2019 00:00:00,05:44:00,22,22,0,1,0,,,,,,,,,,,,,,,45,23
6337/1,01/01/2019 00:00:00,05:59:00,23,18,0,0,0,,,,,,,,,,,,,,,43,18
